	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
1242	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Verrucomicrobia	0.009639963
1243	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Verrucomicrobia	0.011691753
1244	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Verrucomicrobia	0.00971593
1245	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Verrucomicrobia	0.012616353
1246	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Verrucomicrobia	0.014513251
1247	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Verrucomicrobia	0.01903144
1248	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Verrucomicrobia	0.009880631
1249	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Verrucomicrobia	0.01053097
1250	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Verrucomicrobia	0.011899663
1251	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Verrucomicrobia	0.009533588
1252	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Verrucomicrobia	0.008193544
1253	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Verrucomicrobia	0.009651582
1254	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Verrucomicrobia	0.010419728
1255	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Verrucomicrobia	0.00840392
1256	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Verrucomicrobia	0.011281914
1257	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Verrucomicrobia	0.007187255
1258	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Verrucomicrobia	0.007916166
1259	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Verrucomicrobia	0.007194155
1260	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Verrucomicrobia	0.007890021
1261	RJG28J1	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Verrucomicrobia	0.009451191
1262	RJG28J2	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Verrucomicrobia	0.016008781
1263	RJG28J3	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Verrucomicrobia	0.011142842
1264	RJG28J4	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Verrucomicrobia	0.011668269
1265	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Verrucomicrobia	0.017388863
1266	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Verrucomicrobia	0.019573002
1267	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Verrucomicrobia	0.008125208
1268	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Verrucomicrobia	0.014455261
1269	RJG36G1	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Verrucomicrobia	0.010318291
1270	RJG36G2	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Verrucomicrobia	0.0158268
1271	RJG36G3	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Verrucomicrobia	0.014916238
1272	RJG36G4	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Verrucomicrobia	0.013456409
1273	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Verrucomicrobia	0.004638798
1274	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Verrucomicrobia	0.011405268
1275	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Verrucomicrobia	0.012443439
1276	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Verrucomicrobia	0.005157131
1277	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Verrucomicrobia	0.006706418
1278	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Verrucomicrobia	0.007832447
1279	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Verrucomicrobia	0.00998997
1280	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Verrucomicrobia	0.008808814
1281	G01	Soil	Soil	GE	G0	Soil	0	Gemmatimonadetes	0.028775097
1282	G02	Soil	Soil	GE	G0	Soil	0	Gemmatimonadetes	0.024993164
1283	G03	Soil	Soil	GE	G0	Soil	0	Gemmatimonadetes	0.028232844
1284	G04	Soil	Soil	GE	G0	Soil	0	Gemmatimonadetes	0.030297615
1285	G151	Soil	Soil	GE	G15	Soil	15	Gemmatimonadetes	0.037402753
1286	G152	Soil	Soil	GE	G15	Soil	15	Gemmatimonadetes	0.040820452
1287	G153	Soil	Soil	GE	G15	Soil	15	Gemmatimonadetes	0.022912966
1288	G154	Soil	Soil	GE	G15	Soil	15	Gemmatimonadetes	0.050605548
1289	G281	Soil	Soil	GE	G28	Soil	28	Gemmatimonadetes	0.032812628
1290	G282	Soil	Soil	GE	G28	Soil	28	Gemmatimonadetes	0.037465512
1291	G283	Soil	Soil	GE	G28	Soil	28	Gemmatimonadetes	0.082348517
1292	G284	Soil	Soil	GE	G28	Soil	28	Gemmatimonadetes	0.031004816
1293	G361	Soil	Soil	GE	G36	Soil	36	Gemmatimonadetes	0.012130341
1294	G362	Soil	Soil	GE	G36	Soil	36	Gemmatimonadetes	0.043531864
1295	G363	Soil	Soil	GE	G36	Soil	36	Gemmatimonadetes	0.038304708
1296	G364	Soil	Soil	GE	G36	Soil	36	Gemmatimonadetes	0.023627995
1297	G51	Soil	Soil	GE	G5	Soil	5	Gemmatimonadetes	0.059204292
1298	G52	Soil	Soil	GE	G5	Soil	5	Gemmatimonadetes	0.013589161
1299	G53	Soil	Soil	GE	G5	Soil	5	Gemmatimonadetes	0.014681914
1300	G54	Soil	Soil	GE	G5	Soil	5	Gemmatimonadetes	0.040151037
1301	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Gemmatimonadetes	0.016361455
1302	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Gemmatimonadetes	0.016968206
1303	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Gemmatimonadetes	0.020170048
1304	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Gemmatimonadetes	0.020177094
1305	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Gemmatimonadetes	0.006746127
1306	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Gemmatimonadetes	0.00951184
1307	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Gemmatimonadetes	0.014480602
1308	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Gemmatimonadetes	0.010245328
1309	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Gemmatimonadetes	0.01111492
1310	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Gemmatimonadetes	0.015910679
1311	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Gemmatimonadetes	0.009790749
1312	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Gemmatimonadetes	0.012958535
1313	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Gemmatimonadetes	0.013142781
1314	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Gemmatimonadetes	0.010473789
1315	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Gemmatimonadetes	0.010360276
1316	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Gemmatimonadetes	0.016985379
1317	RBG28J1	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Gemmatimonadetes	0.021296321
1318	RBG28J2	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Gemmatimonadetes	0.024535544
1319	RBG28J3	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Gemmatimonadetes	0.012264674
1320	RBG28J4	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Gemmatimonadetes	0.018199476
1321	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Gemmatimonadetes	0.009018653
1322	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Gemmatimonadetes	0.00602192
1323	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Gemmatimonadetes	0.004686224
1324	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Gemmatimonadetes	0.008305805
1325	RBG36G1	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Gemmatimonadetes	0.005655822
1326	RBG36G2	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Gemmatimonadetes	0.007343892
1327	RBG36G3	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Gemmatimonadetes	0.006372081
1328	RBG36G4	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Gemmatimonadetes	0.007730091
1329	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Gemmatimonadetes	0.01404741
1330	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Gemmatimonadetes	0.01121106
1331	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Gemmatimonadetes	0.012108687
1332	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Gemmatimonadetes	0.011884143
1333	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Gemmatimonadetes	0.00906592
1334	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Gemmatimonadetes	0.011188513
1335	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Gemmatimonadetes	0.009311827
1336	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Gemmatimonadetes	0.011875512
1337	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Gemmatimonadetes	0.011664315
1338	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Gemmatimonadetes	0.0064617
1339	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Gemmatimonadetes	0.011595516
1340	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Gemmatimonadetes	0.008819988
1341	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Gemmatimonadetes	0.001078225
1342	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Gemmatimonadetes	0.001655784
1343	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Gemmatimonadetes	0.003171853
1344	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Gemmatimonadetes	0.002557397
1345	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Gemmatimonadetes	0.001251868
1346	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Gemmatimonadetes	0.005507956
1347	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Gemmatimonadetes	0.007121422
1348	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Gemmatimonadetes	0.007544083
1349	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Gemmatimonadetes	0.01584507
1350	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Gemmatimonadetes	0.012929684
1351	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Gemmatimonadetes	0.005581624
1352	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Gemmatimonadetes	0.003561045
1353	RG28J1	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Gemmatimonadetes	0.011900257
1354	RG28J2	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Gemmatimonadetes	0.01376449
1355	RG28J3	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Gemmatimonadetes	0.013606009
1356	RG28J4	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Gemmatimonadetes	0.010249139
1357	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Gemmatimonadetes	0.003455846
1358	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Gemmatimonadetes	0.003540428
1359	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Gemmatimonadetes	0.002920374
1360	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Gemmatimonadetes	0.003027957
1361	RG36G1	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Gemmatimonadetes	0.001233975
1362	RG36G2	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Gemmatimonadetes	0.001871479
1363	RG36G3	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Gemmatimonadetes	0.000770246
1364	RG36G4	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Gemmatimonadetes	0.001506086
1365	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Gemmatimonadetes	0.001997871
1366	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Gemmatimonadetes	0.00373229
1367	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Gemmatimonadetes	0.009817755
1368	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Gemmatimonadetes	0.009794066
1369	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Gemmatimonadetes	0.011825877
1370	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Gemmatimonadetes	0.014697884
1371	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Gemmatimonadetes	0.014204933
1372	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Gemmatimonadetes	0.013847337
1373	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Gemmatimonadetes	0.012964575
1374	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Gemmatimonadetes	0.015319543
1375	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Gemmatimonadetes	0.017266321
1376	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Gemmatimonadetes	0.010134323
1377	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Gemmatimonadetes	0.006953656
1378	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Gemmatimonadetes	0.012488622
1379	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Gemmatimonadetes	0.015413744
1380	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Gemmatimonadetes	0.010292054
1381	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Gemmatimonadetes	0.0103057
1382	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Gemmatimonadetes	0.013959764
1383	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Gemmatimonadetes	0.006914618
1384	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Gemmatimonadetes	0.010546718
1385	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Gemmatimonadetes	0.012071926
1386	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Gemmatimonadetes	0.013015619
1387	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Gemmatimonadetes	0.000858818
1388	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Gemmatimonadetes	0.015071278
1389	RJG28J1	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Gemmatimonadetes	0.014610022
1390	RJG28J2	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Gemmatimonadetes	0.028229531
1391	RJG28J3	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Gemmatimonadetes	0.01144977
1392	RJG28J4	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Gemmatimonadetes	0.028957065
1393	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Gemmatimonadetes	0.014251272
1394	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Gemmatimonadetes	0.007780739
1395	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Gemmatimonadetes	0.003822844
1396	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Gemmatimonadetes	0.009307908
1397	RJG36G1	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Gemmatimonadetes	0.007006901
1398	RJG36G2	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Gemmatimonadetes	0.006223872
1399	RJG36G3	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Gemmatimonadetes	0.004497492
1400	RJG36G4	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Gemmatimonadetes	0.011317117
1401	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Gemmatimonadetes	0.003083671
1402	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Gemmatimonadetes	0.006885947
1403	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Gemmatimonadetes	0.013927407
1404	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Gemmatimonadetes	0.006271824
1405	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Gemmatimonadetes	0.007131379
1406	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Gemmatimonadetes	0.011210106
1407	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Gemmatimonadetes	0.010591775
1408	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Gemmatimonadetes	0.0150495
1409	G01	Soil	Soil	GE	G0	Soil	0	Thaumarchaeota	0.010706373
1410	G02	Soil	Soil	GE	G0	Soil	0	Thaumarchaeota	0.024651354
1411	G03	Soil	Soil	GE	G0	Soil	0	Thaumarchaeota	0.016452739
1412	G04	Soil	Soil	GE	G0	Soil	0	Thaumarchaeota	0.020235068
1413	G151	Soil	Soil	GE	G15	Soil	15	Thaumarchaeota	0.011016811
1414	G152	Soil	Soil	GE	G15	Soil	15	Thaumarchaeota	0.006576554
1415	G153	Soil	Soil	GE	G15	Soil	15	Thaumarchaeota	0.019005329
1416	G154	Soil	Soil	GE	G15	Soil	15	Thaumarchaeota	0.007559279
1417	G281	Soil	Soil	GE	G28	Soil	28	Thaumarchaeota	0.010391348
1418	G282	Soil	Soil	GE	G28	Soil	28	Thaumarchaeota	0.005094654
1419	G283	Soil	Soil	GE	G28	Soil	28	Thaumarchaeota	0.007547271
1420	G284	Soil	Soil	GE	G28	Soil	28	Thaumarchaeota	0.015935285
1421	G361	Soil	Soil	GE	G36	Soil	36	Thaumarchaeota	0.200675103
1422	G362	Soil	Soil	GE	G36	Soil	36	Thaumarchaeota	0.006647347
1423	G363	Soil	Soil	GE	G36	Soil	36	Thaumarchaeota	0.019674067
1424	G364	Soil	Soil	GE	G36	Soil	36	Thaumarchaeota	0.039282067
1425	G51	Soil	Soil	GE	G5	Soil	5	Thaumarchaeota	0.007147561
1426	G52	Soil	Soil	GE	G5	Soil	5	Thaumarchaeota	0.01828114
1427	G53	Soil	Soil	GE	G5	Soil	5	Thaumarchaeota	0.013361889
1428	G54	Soil	Soil	GE	G5	Soil	5	Thaumarchaeota	0.01875865
1429	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Thaumarchaeota	0.006381099
1430	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Thaumarchaeota	0.005488547
1431	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Thaumarchaeota	0.007231022
1432	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Thaumarchaeota	0.01576954
1433	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Thaumarchaeota	0.008679306
1434	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Thaumarchaeota	0.006535256
1435	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Thaumarchaeota	0.016636721
1436	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Thaumarchaeota	0.012299729
1437	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Thaumarchaeota	0.017720584
1438	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Thaumarchaeota	0.019179816
1439	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Thaumarchaeota	0.01140037
1440	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Thaumarchaeota	0.025745347
1441	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Thaumarchaeota	0.005569654
1442	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Thaumarchaeota	0.0046565
1443	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Thaumarchaeota	0.003946772
1444	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Thaumarchaeota	0.018668001
1445	RBG28J1	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Thaumarchaeota	0.020673854
1446	RBG28J2	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Thaumarchaeota	0.012141163
1447	RBG28J3	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Thaumarchaeota	0.019050511
1448	RBG28J4	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Thaumarchaeota	0.018332513
1449	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Thaumarchaeota	0.030280729
1450	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Thaumarchaeota	0.04065465
1451	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Thaumarchaeota	0.004110488
1452	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Thaumarchaeota	0.030189442
1453	RBG36G1	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Thaumarchaeota	0.026198194
1454	RBG36G2	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Thaumarchaeota	0.02375729
1455	RBG36G3	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Thaumarchaeota	0.009840429
1456	RBG36G4	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Thaumarchaeota	0.021485895
1457	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Thaumarchaeota	0.019381701
1458	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Thaumarchaeota	0.020604469
1459	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Thaumarchaeota	0.013963409
1460	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Thaumarchaeota	0.017439847
1461	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Thaumarchaeota	0.017973252
1462	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Thaumarchaeota	0.022763296
1463	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Thaumarchaeota	0.020772537
1464	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Thaumarchaeota	0.018665293
1465	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Thaumarchaeota	0.003062313
1466	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Thaumarchaeota	0.001404024
1467	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Thaumarchaeota	0.001913008
1468	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Thaumarchaeota	0.002110304
1469	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Thaumarchaeota	0.001927328
1470	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Thaumarchaeota	0.003204743
1471	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Thaumarchaeota	0.003821695
1472	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Thaumarchaeota	0.002211803
1473	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Thaumarchaeota	0.000955727
1474	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Thaumarchaeota	0.006092133
1475	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Thaumarchaeota	0.001612398
1476	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Thaumarchaeota	0.000893777
1477	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Thaumarchaeota	0.004834334
1478	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Thaumarchaeota	0.004169108
1479	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Thaumarchaeota	0.00452823
1480	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Thaumarchaeota	0.00682867
1481	RG28J1	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Thaumarchaeota	0.003546248
1482	RG28J2	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Thaumarchaeota	0.002761308
1483	RG28J3	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Thaumarchaeota	0.004559144
1484	RG28J4	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Thaumarchaeota	0.003348862
1485	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Thaumarchaeota	0.006681303
1486	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Thaumarchaeota	0.00798305
1487	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Thaumarchaeota	0.002631379
1488	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Thaumarchaeota	0.004203191
1489	RG36G1	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Thaumarchaeota	0.003893878
